index,model,panel,gene_symbol,mean,std
14580,Txn_Jatin,2_cancer,ZYG11A,0.0047057455704806,0.0075583387653629375
10261,Txn_Jatin,2_cancer,RAMP2,0.004694565164496934,0.0015020657614826858
6237,Txn_Jatin,2_cancer,KCNQ1,0.004659596950591,0.00807065866121662
2395,Txn_Jatin,2_cancer,CLEC14A,0.004614005651664566,0.003109339560767068
3822,Txn_Jatin,2_cancer,EMP2,0.004585069002444333,0.0017210361844395396
9060,Txn_Jatin,2_cancer,PECAM1,0.004579434918152131,0.007883889167138381
6640,Txn_Jatin,2_cancer,LGI3,0.004459549086028533,0.0047661412377382395
10873,Txn_Jatin,2_cancer,RSPO1,0.004369468635975667,0.004430064701937164
4096,Txn_Jatin,2_cancer,FAM107A,0.004347510814608967,0.0047485736409321085
2379,Txn_Jatin,2_cancer,CLDN18,0.0042774380609614,0.0019348925886014249
10501,Txn_Jatin,2_cancer,RGCC,0.0042713172705829,0.0018587599226554648
373,Txn_Jatin,2_cancer,AGER,0.0042418616077002,0.0017331169726824437
517,Txn_Jatin,2_cancer,ALX3,0.0042263701987344665,0.00732028791580307
13543,Txn_Jatin,2_cancer,TRPV2,0.004211421765625434,0.003326338577583287
6115,Txn_Jatin,2_cancer,JPH4,0.004185060757855633,0.0036253772643351275
4426,Txn_Jatin,2_cancer,FLAD1,0.004156549305201567,0.0015308753314454283
10248,Txn_Jatin,2_cancer,RAI2,0.004145377617839767,0.0017556354153213018
569,Txn_Jatin,2_cancer,ANGPTL7,0.0041373694600922335,0.007166134114563563
12752,Txn_Jatin,2_cancer,TEDC2,0.0041054224410030996,0.001583271048410912
836,Txn_Jatin,2_cancer,ARHGEF39,0.004103344329574733,0.004560882754249482
11302,Txn_Jatin,2_cancer,SFXN1,0.004080042980994333,0.0015726387949314376
4345,Txn_Jatin,2_cancer,FGD5,0.0040482995950115,0.0044807245988164905
11738,Txn_Jatin,2_cancer,SLC51B,0.004042063696712967,0.00469729196145833
307,Txn_Jatin,2_cancer,ADGRG7,0.004030652612457033,0.00698129511243581
12588,Txn_Jatin,2_cancer,TAL1,0.0040279057306014665,0.0018980125937063995
9613,Txn_Jatin,2_cancer,PPAT,0.003997803764511666,0.0015499215837208344
10578,Txn_Jatin,2_cancer,RILPL2,0.003888196231077666,0.0017032182334115959
6768,Txn_Jatin,2_cancer,LPL,0.0038726750890086333,0.0033711688972992812
823,Txn_Jatin,2_cancer,ARHGEF15,0.0038624015373835002,0.004320888983313858
4869,Txn_Jatin,2_cancer,GKN2,0.0038565371802502667,0.003339898910875242
7343,Txn_Jatin,2_cancer,MFAP4,0.0038500939186759,0.0033351359768340237
1839,Txn_Jatin,2_cancer,CCNB1,0.0038495630362929668,0.004088087360154546
11301,Txn_Jatin,2_cancer,SFTPD,0.003798654081962533,0.004242914959187679
29,Txn_Jatin,2_cancer,ABCA3,0.003753758958311386,0.006494318596285881
1981,Txn_Jatin,2_cancer,CDCA8,0.003742189239636467,0.004332824115584528
13933,Txn_Jatin,2_cancer,USHBP1,0.0037261073003609997,0.006453807158678559
9921,Txn_Jatin,2_cancer,PSAT1,0.003718813682155698,0.003192936971926878
12705,Txn_Jatin,2_cancer,TCF21,0.003649298691990433,0.00301995645897703
8645,Txn_Jatin,2_cancer,ORC6,0.0036455257886812997,0.0016730141597943178
8355,Txn_Jatin,2_cancer,NPM3,0.0036220010418301332,0.0017027530092071693
10406,Txn_Jatin,2_cancer,RCC1,0.0036171384167112664,0.001598356912418967
5619,Txn_Jatin,2_cancer,HSD17B6,0.0035885636557265997,0.0013859004432768202
6056,Txn_Jatin,2_cancer,ITIH5,0.0035680708453658338,0.0014931291806834256
6625,Txn_Jatin,2_cancer,LEPR,0.0035428933715719664,0.0038504957852811992
3668,Txn_Jatin,2_cancer,EFNA3,0.003537457707603034,0.005299169891691318
13291,Txn_Jatin,2_cancer,TNNC1,0.0035195207863982676,0.005845338925063255
1926,Txn_Jatin,2_cancer,CD5L,0.003516690720745567,0.003410310896160859
13469,Txn_Jatin,2_cancer,TRIM54,0.0035085138204937667,0.0033493839191511636
5900,Txn_Jatin,2_cancer,INMT,0.0034242908874540998,0.0034092334893971055
6599,Txn_Jatin,2_cancer,LDB2,0.0033839788228398338,0.002748190461877101
494,Txn_Jatin,2_cancer,ALKAL2,0.0033005163800587,0.005305006886246367
12148,Txn_Jatin,2_cancer,SPOCK2,0.0032051261722405,0.005287749200876981
2468,Txn_Jatin,2_cancer,CMTM5,0.0031867768626112,0.0035396890621446123
4886,Txn_Jatin,2_cancer,GLIPR2,0.0031245618248567663,0.003213158883155362
4226,Txn_Jatin,2_cancer,FAU,0.003112879057498333,0.005391664685404233
4327,Txn_Jatin,2_cancer,FERMT1,0.0031013260143955,0.0032251737151199377
1665,Txn_Jatin,2_cancer,CAT,0.0030920890842350665,0.002608704430358691
812,Txn_Jatin,2_cancer,ARHGAP6,0.0030784045419549335,0.0026403153054870942
11068,Txn_Jatin,2_cancer,SCN4B,0.0030604698770117004,0.0030434804591714555
11721,Txn_Jatin,2_cancer,SLC46A2,0.0030561466998700066,0.005223524066896258
1672,Txn_Jatin,2_cancer,CAV3,0.003049057551438233,0.005281122594292575
