token_id,gene_symbol
1639,CADM4
1640,CADPS
1641,CADPS2
1642,CAGE1
1643,CALB1
1644,CALB2
1645,CALCA
1646,CALCB
1647,CALCOCO1
1648,CALCOCO2
1649,CALCR
1650,CALCRL
1651,CALD1
1652,CALHM1
1653,CALHM2
1654,CALHM3
1655,CALHM4
1656,CALHM5
1657,CALHM6
1658,CALM1
1659,CALM2
1660,CALM3
1661,CALML3
1662,CALML4
1663,CALN1
1664,CALR
1665,CALR3
1666,CALU
1667,CALY
1668,CAMK1
1669,CAMK1D
1670,CAMK1G
1671,CAMK2A
1672,CAMK2B
1673,CAMK2D
1674,CAMK2G
1675,CAMK2N1
1676,CAMK2N2
1677,CAMK4
1678,CAMKK1
1679,CAMKK2
1680,CAMKMT
1681,CAMKV
1682,CAMP
1683,CAMSAP1
1684,CAMSAP2
1685,CAMSAP3
1686,CAMTA1
1687,CAMTA2
1688,CAND1
1689,CAND2
1690,CANT1
1691,CANX
1692,CAP1
1693,CAP2
1694,CAPG
1695,CAPN1
1696,CAPN10
1697,CAPN11
1698,CAPN12
1699,CAPN13
1700,CAPN15
1701,CAPN2
1702,CAPN3
1703,CAPN5
1704,CAPN6
1705,CAPN7
1706,CAPN8
1707,CAPN9
1708,CAPNS1
1709,CAPNS2
1710,CAPRIN1
1711,CAPRIN2
1712,CAPS2
1713,CAPSL
1714,CAPZA1
1715,CAPZA2
1716,CAPZA3
1717,CAPZB
1718,CARD10
1719,CARD11
1720,CARD14
1721,CARD19
1722,CARD6
1723,CARD9
1724,CARF
1725,CARHSP1
1726,CARM1
1727,CARMIL1
1728,CARMIL2
1729,CARMIL3
1730,CARMN
1731,CARNMT1
1732,CARNS1
1733,CARS1
1734,CARS2
1735,CARTPT
1736,CASC3
1737,CASD1
1738,CASK
1739,CASKIN1
1740,CASKIN2
1741,CASP1
1742,CASP12
1743,CASP14
1744,CASP2
1745,CASP3
1746,CASP6
1747,CASP7
1748,CASP8
1749,CASP8AP2
1750,CASP9
1751,CASQ1
1752,CASQ2
1753,CASR
1754,CASS4
1755,CAST
1756,CASTOR1
1757,CASZ1
1758,CAT
1759,CATIP
1760,CATSPER1
1761,CATSPER2
1762,CATSPER3
1763,CATSPER4
1764,CATSPERB
1765,CATSPERD
1766,CATSPERZ
1767,CAV1
1768,CAV2
1769,CAV3
1770,CAVIN1
1771,CAVIN2
1772,CAVIN3
1773,CAVIN4
1774,CBARP
1775,CBFA2T2
1776,CBFA2T3
1777,CBFB
1778,CBL
1779,CBLB
1780,CBLC
1781,CBLIF
1782,CBLN1
1783,CBLN2
1784,CBLN3
1785,CBLN4
1786,CBR3
1787,CBR4
1788,CBS
1789,CBX1
1790,CBX2
1791,CBX3
1792,CBX4
1793,CBX5
1794,CBX6
1795,CBX7
1796,CBX8
1797,CBY1
1798,CBY2
1799,CBY3
1800,CC2D1A
1801,CC2D1B
1802,CC2D2A
1803,CC2D2B
1804,CCAR1
1805,CCAR2
1806,CCBE1
1807,CCDC102A
1808,CCDC106
1809,CCDC107
1810,CCDC110
1811,CCDC112
1812,CCDC116
1813,CCDC117
1814,CCDC12
1815,CCDC120
1816,CCDC122
1817,CCDC124
1818,CCDC125
1819,CCDC126
1820,CCDC127
1821,CCDC13
1822,CCDC134
1823,CCDC136
1824,CCDC137
1825,CCDC138
1826,CCDC14
1827,CCDC141
1828,CCDC142
1829,CCDC146
1830,CCDC148
1831,CCDC149
1832,CCDC15
1833,CCDC150
1834,CCDC152
1835,CCDC154
1836,CCDC157
1837,CCDC158
1838,CCDC159
1839,CCDC160
1840,CCDC163
1841,CCDC166
1842,CCDC167
1843,CCDC169
1844,CCDC17
1845,CCDC170
1846,CCDC171
1847,CCDC172
1848,CCDC174
1849,CCDC175
1850,CCDC177
1851,CCDC178
1852,CCDC179
1853,CCDC18
1854,CCDC180
1855,CCDC181
1856,CCDC182
1857,CCDC183
1858,CCDC184
1859,CCDC185
1860,CCDC186
1861,CCDC187
1862,CCDC188
1863,CCDC190
1864,CCDC191
1865,CCDC192
1866,CCDC194
1867,CCDC196
1868,CCDC198
1869,CCDC200
1870,CCDC201
1871,CCDC22
1872,CCDC24
1873,CCDC25
1874,CCDC27
1875,CCDC28A
1876,CCDC28B
1877,CCDC3
1878,CCDC30
1879,CCDC32
1880,CCDC33
1881,CCDC34
1882,CCDC38
1883,CCDC39
1884,CCDC40
1885,CCDC42
1886,CCDC43
1887,CCDC47
1888,CCDC50
1889,CCDC51
1890,CCDC54
1891,CCDC57
1892,CCDC59
1893,CCDC6
1894,CCDC60
1895,CCDC61
1896,CCDC62
1897,CCDC63
1898,CCDC66
1899,CCDC68
1900,CCDC69
1901,CCDC70
1902,CCDC71
1903,CCDC71L
1904,CCDC73
1905,CCDC77
1906,CCDC78
1907,CCDC8
1908,CCDC80
1909,CCDC81
1910,CCDC82
1911,CCDC83
1912,CCDC85A
1913,CCDC85B
1914,CCDC85C
1915,CCDC86
1916,CCDC87
1917,CCDC88A
1918,CCDC88B
1919,CCDC88C
1920,CCDC89
1921,CCDC9
1922,CCDC90B
1923,CCDC91
1924,CCDC92
1925,CCDC92B
1926,CCDC93
1927,CCDC97
1928,CCDC9B
1929,CCER1
1930,CCER2
1931,CCHCR1
1932,CCIN
1933,CCK
1934,CCKAR
1935,CCKBR
1936,CCL1
1937,CCL17
1938,CCL19
1939,CCL2
1940,CCL20
1941,CCL22
1942,CCL24
1943,CCL25
1944,CCL26
1945,CCL28
1946,CCL5
1947,CCL7
1948,CCL8
1949,CCM2
1950,CCM2L
1951,CCN1
1952,CCN2
1953,CCN3
1954,CCN4
1955,CCN5
1956,CCN6
1957,CCNA1
1958,CCNA2
1959,CCNB1
1960,CCNB1IP1
1961,CCNB2
1962,CCNB3
1963,CCNC
1964,CCND1
1965,CCND2
1966,CCND3
1967,CCNDBP1
1968,CCNE1
1969,CCNE2
1970,CCNF
1971,CCNG1
1972,CCNG2
1973,CCNH
1974,CCNI
1975,CCNJ
1976,CCNJL
1977,CCNK
1978,CCNL1
1979,CCNL2
1980,CCNO
1981,CCNQ
1982,CCNT1
1983,CCNT2
1984,CCNY
1985,CCP110
1986,CCPG1
1987,CCR10
1988,CCR2
1989,CCR3
1990,CCR4
1991,CCR5
1992,CCR6
1993,CCR7
1994,CCR8
1995,CCR9
1996,CCRL2
1997,CCS
1998,CCSAP
1999,CCSER1
2000,CCSER2
2001,CCT2
2002,CCT3
2003,CCT4
2004,CCT5
2005,CCT6A
2006,CCT6B
2007,CCT7
2008,CCT8
2009,CD101
2010,CD109
2011,CD14
2012,CD151
2013,CD160
2014,CD163
2015,CD164
2016,CD164L2
2017,CD177
2018,CD180
2019,CD19
2020,CD2
2021,CD200
2022,CD200R1
2023,CD207
2024,CD22
2025,CD226
2026,CD247
2027,CD248
2028,CD27
2029,CD274
2030,CD276
2031,CD28
2032,CD2AP
2033,CD2BP2
2034,CD300A
2035,CD300E
2036,CD300LB
2037,CD300LF
2038,CD300LG
2039,CD302
2040,CD320
2041,CD34
2042,CD36
2043,CD37
2044,CD38
2045,CD3D
2046,CD3E
2047,CD3G
2048,CD4
2049,CD40
2050,CD40LG
2051,CD44
2052,CD46
2053,CD47
2054,CD48
2055,CD5
2056,CD52
2057,CD53
2058,CD55
2059,CD5L
2060,CD6
2061,CD63
2062,CD68
2063,CD69
2064,CD7
2065,CD70
2066,CD72
2067,CD74
2068,CD79A
2069,CD79B
2070,CD80
2071,CD81
2072,CD82
2073,CD83
2074,CD84
2075,CD86
2076,CD8A
2077,CD9
2078,CD93
2079,CD96
2080,CD99
2081,CD99L2
2082,CDA
2083,CDADC1
2084,CDAN1
2085,CDC123
2086,CDC14A
2087,CDC16
2088,CDC20
2089,CDC20B
2090,CDC23
2091,CDC25A
2092,CDC25B
2093,CDC25C
2094,CDC26
2095,CDC27
2096,CDC37
2097,CDC37L1
2098,CDC40
2099,CDC42
2100,CDC42BPA
2101,CDC42BPB
2102,CDC42BPG
2103,CDC42EP1
2104,CDC42EP2
2105,CDC42EP3
2106,CDC42EP4
2107,CDC42EP5
2108,CDC42SE1
2109,CDC42SE2
2110,CDC45
2111,CDC6
2112,CDC7
2113,CDC73
2114,CDCA2
2115,CDCA3
2116,CDCA4
2117,CDCA5
2118,CDCA7
2119,CDCA7L
2120,CDCA8
2121,CDCP1
2122,CDCP2
2123,CDH1
2124,CDH10
2125,CDH11
2126,CDH12
2127,CDH13
2128,CDH15
2129,CDH16
2130,CDH17
2131,CDH18
2132,CDH19
2133,CDH2
2134,CDH20
2135,CDH22
2136,CDH23
2137,CDH24
2138,CDH26
2139,CDH3
2140,CDH4
2141,CDH5
2142,CDH6
2143,CDH7
2144,CDH8
2145,CDH9
2146,CDHR1
2147,CDHR2
2148,CDHR3
2149,CDHR4
2150,CDHR5
2151,CDIN1
2152,CDIP1
2153,CDIPT
2154,CDK1
2155,CDK10
2156,CDK12
2157,CDK13
2158,CDK14
2159,CDK15
2160,CDK16
2161,CDK17
2162,CDK18
2163,CDK19
2164,CDK2
2165,CDK20
2166,CDK2AP1
2167,CDK2AP2
2168,CDK3
2169,CDK4
2170,CDK5
2171,CDK5R1
2172,CDK5R2
2173,CDK5RAP1
2174,CDK5RAP2
2175,CDK5RAP3
2176,CDK6
2177,CDK7
2178,CDK8
2179,CDK9
2180,CDKAL1
2181,CDKL1
2182,CDKL2
2183,CDKL3
2184,CDKL4
2185,CDKL5
2186,CDKN1A
2187,CDKN1B
2188,CDKN1C
2189,CDKN2A
2190,CDKN2AIP
2191,CDKN2C
2192,CDKN2D
2193,CDKN3
2194,CDNF
2195,CDO1
2196,CDON
2197,CDPF1
2198,CDR2
2199,CDR2L
2200,CDRT4
2201,CDS1
2202,CDS2
2203,CDSN
2204,CDT1
2205,CDV3
2206,CDX1
2207,CDX2
2208,CDX4
2209,CDYL
2210,CDYL2
2211,CEACAM1
2212,CEACAM16
2213,CEACAM18
2214,CEACAM19
2215,CEACAM20
2216,CEBPA
2217,CEBPB
2218,CEBPD
2219,CEBPE
2220,CEBPG
2221,CEBPZ
2222,CEBPZOS
2223,CECR2
2224,CEL
2225,CELA1
2226,CELF1
2227,CELF2
2228,CELF3
2229,CELF4
2230,CELF5
2231,CELF6
2232,CELSR1
2233,CELSR2
2234,CELSR3
2235,CEMIP
2236,CEMIP2
2237,CENATAC
2238,CEND1
2239,CENPA
2240,CENPB
2241,CENPE
2242,CENPF
2243,CENPH
2244,CENPI
2245,CENPK
2246,CENPL
2247,CENPM
2248,CENPN
2249,CENPO
2250,CENPP
2251,CENPQ
2252,CENPT
2253,CENPU
2254,CENPV
2255,CENPW
2256,CENPX
2257,CEP104
2258,CEP112
2259,CEP120
2260,CEP126
2261,CEP128
2262,CEP131
2263,CEP135
2264,CEP152
2265,CEP162
2266,CEP164
2267,CEP170
2268,CEP170B
2269,CEP19
2270,CEP192
2271,CEP20
2272,CEP250
2273,CEP290
2274,CEP295
2275,CEP295NL
2276,CEP350
2277,CEP41
2278,CEP43
2279,CEP44
2280,CEP55
2281,CEP57
2282,CEP57L1
2283,CEP63
2284,CEP68
2285,CEP70
2286,CEP72
2287,CEP76
2288,CEP78
2289,CEP83
2290,CEP85
2291,CEP85L
2292,CEP89
2293,CEP95
2294,CEP97
2295,CEPT1
2296,CER1
2297,CERCAM
2298,CERK
2299,CERKL
2300,CEROX1
2301,CERS1
2302,CERS2
2303,CERS3
2304,CERS4
2305,CERS5
2306,CERS6
2307,CERT1
2308,CES4A
2309,CES5A
2310,CETN1
2311,CETN2
2312,CETN3
2313,CFAP100
2314,CFAP107
2315,CFAP119
2316,CFAP126
2317,CFAP141
2318,CFAP157
2319,CFAP161
2320,CFAP20
2321,CFAP206
2322,CFAP20DC
2323,CFAP210
2324,CFAP221
2325,CFAP251
2326,CFAP276
2327,CFAP298
2328,CFAP299
2329,CFAP300
2330,CFAP36
2331,CFAP410
2332,CFAP418
2333,CFAP43
2334,CFAP44
2335,CFAP45
2336,CFAP46
2337,CFAP47
2338,CFAP52
2339,CFAP53
2340,CFAP54
2341,CFAP57
2342,CFAP58
2343,CFAP61
2344,CFAP65
2345,CFAP69
2346,CFAP70
2347,CFAP73
2348,CFAP74
2349,CFAP77
2350,CFAP91
2351,CFAP92
2352,CFAP95
2353,CFAP97
2354,CFAP97D1
2355,CFAP97D2
2356,CFAP99
2357,CFB
2358,CFD
2359,CFDP1
2360,CFH
2361,CFI
2362,CFL1
2363,CFL2
2364,CFLAR
2365,CFP
2366,CFTR
2367,CGA
2368,CGAS
2369,CGGBP1
2370,CGN
2371,CGNL1
2372,CGREF1
2373,CGRRF1
2374,CH25H
2375,CHAC1
2376,CHAC2
2377,CHAD
2378,CHADL
2379,CHAF1A
2380,CHAF1B
2381,CHAMP1
2382,CHASERR
2383,CHAT
2384,CHCHD1
2385,CHCHD10
2386,CHCHD3
2387,CHCHD4
2388,CHCHD5
2389,CHCHD6
2390,CHCHD7
2391,CHD1
2392,CHD1L
2393,CHD2
2394,CHD3
2395,CHD4
2396,CHD5
2397,CHD6
2398,CHD7
2399,CHD8
2400,CHD9
2401,CHDH
2402,CHEK1
2403,CHEK2
2404,CHERP
2405,CHFR
2406,CHGA
2407,CHGB
2408,CHI3L1
2409,CHIC1
2410,CHIC2
2411,CHID1
2412,CHIT1
2413,CHKA
2414,CHKB
2415,CHL1
2416,CHM
2417,CHML
2418,CHMP1A
2419,CHMP1B
2420,CHMP2A
2421,CHMP2B
2422,CHMP4C
2423,CHMP5
2424,CHMP6
2425,CHMP7
2426,CHN1
2427,CHN2
2428,CHODL
2429,CHORDC1
2430,CHP1
2431,CHP2
2432,CHPF
2433,CHPF2
2434,CHPT1
2435,CHRAC1
2436,CHRD
2437,CHRDL1
2438,CHRDL2
2439,CHRM1
2440,CHRM2
2441,CHRM3
2442,CHRM4
2443,CHRM5
2444,CHRNA1
2445,CHRNA10
2446,CHRNA2
2447,CHRNA3
2448,CHRNA4
2449,CHRNA5
2450,CHRNA6
2451,CHRNA9
2452,CHRNB1
2453,CHRNB2
2454,CHRNB3
2455,CHRNB4
2456,CHRND
2457,CHRNE
2458,CHRNG
2459,CHST1
2460,CHST10
2461,CHST11
2462,CHST12
2463,CHST13
2464,CHST14
2465,CHST15
2466,CHST2
2467,CHST3
2468,CHST4
2469,CHST7
2470,CHST8
2471,CHST9
2472,CHSY1
2473,CHSY3
2474,CHTF18
2475,CHTOP
2476,CHUK
2477,CHURC1
2478,CIAO1
2479,CIAO2A
2480,CIAO2B
2481,CIAO3
2482,CIAPIN1
2483,CIART
2484,CIB1
2485,CIB2
2486,CIB3
2487,CIB4
2488,CIBAR1
2489,CIBAR2
2490,CIC
2491,CIDEA
2492,CIDEB
2493,CIDEC
2494,CIITA
2495,CILK1
2496,CILP
2497,CILP2
2498,CINP
2499,CIP2A
2500,CIPC
2501,CIRBP
2502,CISD1
2503,CISD2
2504,CISD3
2505,CISH
2506,CISTR
2507,CIT
2508,CITED1
2509,CITED2
2510,CITED4
2511,CIZ1
2512,CKAP2
2513,CKAP2L
2514,CKAP4
2515,CKAP5
2516,CKB
2517,CKLF
2518,CKM
2519,CKMT2
2520,CKS1B
2521,CKS2
2522,CLASP1
2523,CLASP2
2524,CLASRP
2525,CLBA1
2526,CLCA1
2527,CLCA2
2528,CLCC1
2529,CLCF1
2530,CLCN1
2531,CLCN2
2532,CLCN3
2533,CLCN4
2534,CLCN5
2535,CLCN6
2536,CLCN7
2537,CLDN1
2538,CLDN10
2539,CLDN11
2540,CLDN12
2541,CLDN14
2542,CLDN15
2543,CLDN16
2544,CLDN17
2545,CLDN18
2546,CLDN19
2547,CLDN2
2548,CLDN20
2549,CLDN22
2550,CLDN23
2551,CLDN24
2552,CLDN25
2553,CLDN3
2554,CLDN5
2555,CLDN6
2556,CLDN7
2557,CLDN8
2558,CLDN9
2559,CLDND1
2560,CLDND2
2561,CLEC11A
2562,CLEC12A
2563,CLEC12B
2564,CLEC14A
2565,CLEC16A
2566,CLEC1A
2567,CLEC1B
2568,CLEC2L
2569,CLEC3A
2570,CLEC3B
2571,CLEC4D
2572,CLEC4E
2573,CLEC4F
2574,CLEC4G
2575,CLEC5A
2576,CLEC7A
2577,CLEC9A
2578,CLGN
2579,CLHC1
2580,CLIC1
2581,CLIC3
2582,CLIC4
2583,CLIC5
2584,CLIC6
2585,CLINT1
2586,CLIP1
2587,CLIP2
2588,CLIP3
2589,CLIP4
2590,CLK1
2591,CLK2
2592,CLK3
2593,CLK4
2594,CLMN
2595,CLMP
2596,CLN3
2597,CLN5
2598,CLN6
2599,CLN8
2600,CLNK
2601,CLNS1A
2602,CLOCK
2603,CLP1
2604,CLPB
2605,CLPP
2606,CLPS
2607,CLPSL2
2608,CLPTM1
2609,CLPTM1L
2610,CLPX
2611,CLRN1
2612,CLRN2
2613,CLRN3
2614,CLSPN
2615,CLSTN1
2616,CLSTN2
2617,CLSTN3
2618,CLTA
2619,CLTB
2620,CLTC
2621,CLTRN
2622,CLU
2623,CLUH
2624,CLVS1
2625,CLVS2
2626,CLXN
2627,CLYBL
2628,CMA1
2629,CMAS
2630,CMBL
2631,CMC1
2632,CMC2
2633,CMC4
2634,CMIP
2635,CMKLR1
2636,CMKLR2
2637,CMPK1
2638,CMPK2
2639,CMSS1
2640,CMTM1
2641,CMTM3
2642,CMTM4
2643,CMTM5
2644,CMTM6
2645,CMTM7
2646,CMTM8
2647,CMTR1
2648,CMTR2
2649,CMYA5
2650,CNBD1
2651,CNBD2
2652,CNBP
2653,CNDP1
2654,CNDP2
2655,CNEP1R1
2656,CNFN
2657,CNGA1
2658,CNGA2
2659,CNGA3
2660,CNGA4
2661,CNGB1
2662,CNGB3
2663,CNIH1
2664,CNIH2
2665,CNIH3
2666,CNIH4
2667,CNKSR1
2668,CNKSR2
2669,CNKSR3
2670,CNMD
2671,CNN1
2672,CNN2
2673,CNN3
2674,CNNM1
2675,CNNM2
2676,CNNM3
2677,CNNM4
2678,CNOT1
2679,CNOT10
2680,CNOT11
2681,CNOT2
2682,CNOT3
2683,CNOT4
2684,CNOT6
2685,CNOT6L
2686,CNOT7
2687,CNOT8
2688,CNOT9
2689,CNP
2690,CNPPD1
2691,CNPY1
2692,CNPY2
2693,CNPY3
2694,CNPY4
2695,CNR1
2696,CNR2
2697,CNRIP1
2698,CNST
2699,CNTD1
2700,CNTF
2701,CNTFR
2702,CNTLN
2703,CNTN1
2704,CNTN2
2705,CNTN3
2706,CNTN4
2707,CNTN5
2708,CNTN6
2709,CNTNAP1
2710,CNTNAP2
2711,CNTNAP4
2712,CNTRL
2713,CNTROB
2714,COA3
2715,COA4
2716,COA5
2717,COA6
2718,COA7
2719,COA8
2720,COASY
2721,COBL
2722,COBLL1
2723,COCH
2724,COG1
2725,COG2
2726,COG3
2727,COG4
2728,COG5
2729,COG6
2730,COG7
2731,COG8
2732,COIL
2733,COL10A1
2734,COL11A1
2735,COL11A2
2736,COL12A1
2737,COL13A1
2738,COL14A1
2739,COL15A1
2740,COL16A1
2741,COL17A1
2742,COL18A1
2743,COL19A1
2744,COL1A1
2745,COL1A2
2746,COL20A1
2747,COL22A1
2748,COL23A1
2749,COL24A1
2750,COL25A1
2751,COL26A1
2752,COL27A1
2753,COL28A1
2754,COL2A1
2755,COL3A1
2756,COL4A1
2757,COL4A2
2758,COL4A3
2759,COL4A4
2760,COL4A5
2761,COL4A6
2762,COL5A1
2763,COL5A2
2764,COL5A3
2765,COL6A1
2766,COL6A2
2767,COL6A3
2768,COL6A5
2769,COL6A6
2770,COL7A1
2771,COL8A1
2772,COL8A2
2773,COL9A1
2774,COL9A2
2775,COL9A3
2776,COLEC10
2777,COLEC11
2778,COLEC12
2779,COLGALT1
2780,COLGALT2
2781,COLQ
2782,COMMD1
2783,COMMD10
2784,COMMD2
2785,COMMD3
2786,COMMD4
2787,COMMD5
2788,COMMD6
2789,COMMD7
2790,COMMD8
2791,COMMD9
2792,COMP
2793,COMT
2794,COMTD1
2795,COP1
2796,COPA
2797,COPB1
2798,COPB2
2799,COPE
2800,COPG1
2801,COPG2
2802,COPRS
2803,COPS2
2804,COPS3
2805,COPS4
2806,COPS5
2807,COPS6
2808,COPS7A
2809,COPS7B
2810,COPS8
2811,COPS9
2812,COPZ1
2813,COPZ2
2814,COQ10A
2815,COQ10B
2816,COQ2
2817,COQ3
2818,COQ4
2819,COQ5
2820,COQ6
2821,COQ7
2822,COQ8A
2823,COQ8B
2824,COQ9
2825,CORIN
2826,CORO1A
2827,CORO1B
2828,CORO1C
2829,CORO2A
2830,CORO2B
2831,CORO6
2832,CORO7
2833,CORT
2834,COTL1
2835,COX10
2836,COX11
2837,COX14
2838,COX15
2839,COX16
2840,COX17
2841,COX18
2842,COX19
2843,COX20
2844,COX4I1
2845,COX4I2
2846,COX5A
2847,COX5B
2848,COX6A1
2849,COX6A2
2850,COX6B1
2851,COX6B2
2852,COX6C
2853,COX7A1
2854,COX7A2L
2855,COX7B
2856,COX7B2
2857,COX7C
2858,COX8A
2859,COX8C
2860,CP
2861,CPA1
2862,CPA2
2863,CPA3
2864,CPA4
2865,CPA5
2866,CPA6
2867,CPB1
2868,CPB2
2869,CPD
2870,CPE
2871,CPEB1
2872,CPEB2
2873,CPEB3
2874,CPEB4
2875,CPED1
2876,CPLANE1
2877,CPLANE2
2878,CPLX1
2879,CPLX2
2880,CPLX3
2881,CPLX4
2882,CPM
2883,CPN1
2884,CPN2
2885,CPNE1
2886,CPNE2
2887,CPNE3
2888,CPNE4
2889,CPNE5
2890,CPNE6
2891,CPNE7
2892,CPNE8
2893,CPNE9
2894,CPOX
2895,CPPED1
2896,CPQ
2897,CPS1
2898,CPSF1
2899,CPSF2
2900,CPSF3
2901,CPSF4
2902,CPSF4L
2903,CPSF6
2904,CPSF7
2905,CPT1A
2906,CPT1B
2907,CPT1C
2908,CPT2
2909,CPTP
2910,CPVL
2911,CPXCR1
2912,CPXM1
2913,CPXM2
2914,CPZ
2915,CR2
2916,CRABP1
2917,CRABP2
2918,CRACD
2919,CRACDL
2920,CRACR2A
2921,CRACR2B
2922,CRADD
2923,CRAMP1
2924,CRAT
2925,CRB1
2926,CRB2
2927,CRB3
2928,CRBN
2929,CRCP
2930,CRCT1
2931,CREB1
2932,CREB3
2933,CREB3L1
2934,CREB3L2
2935,CREB3L3
2936,CREB3L4
2937,CREB5
2938,CREBBP
2939,CREBL2
2940,CREBRF
2941,CREBZF
2942,CREG1
2943,CREG2
2944,CRELD1
2945,CRELD2
2946,CREM
2947,CRH
2948,CRHBP
2949,CRHR2
2950,CRIM1
2951,CRIP1
2952,CRIP2
2953,CRIP3
2954,CRIPT
2955,CRISP2
2956,CRISP3
2957,CRISPLD1
2958,CRISPLD2
2959,CRK
2960,CRKL
2961,CRLF1
2962,CRLF2
2963,CRLF3
2964,CRLS1
2965,CRMP1
2966,CRNDE
2967,CRNKL1
2968,CRNN
2969,CROCC
2970,CROCC2
2971,CROT
2972,CRP
2973,CRPPA
2974,CRTAC1
2975,CRTAM
2976,CRTAP
2977,CRTC1
2978,CRTC2
2979,CRTC3
2980,CRX
2981,CRY1
2982,CRY2
2983,CRYAA
2984,CRYAB
2985,CRYBA1
2986,CRYBA2
2987,CRYBA4
2988,CRYBB1
2989,CRYBB2
2990,CRYBB3
2991,CRYBG1
2992,CRYBG2
2993,CRYBG3
2994,CRYGA
2995,CRYGB
2996,CRYGC
2997,CRYGN
2998,CRYGS
2999,CRYL1
3000,CRYM
3001,CRYZ
3002,CRYZL1
3003,CSAD
3004,CSDC2
3005,CSDE1
3006,CSE1L
3007,CSF1
3008,CSF1R
3009,CSF2
3010,CSF2RA
3011,CSF3
3012,CSF3R
3013,CSGALNACT1
3014,CSGALNACT2
3015,CSK
3016,CSMD1
3017,CSMD2
3018,CSMD3
3019,CSN1S1
3020,CSN2
3021,CSN3
3022,CSNK1A1
3023,CSNK1D
3024,CSNK1G1
3025,CSNK1G2
3026,CSNK1G3
3027,CSNK2A2
3028,CSNK2B
3029,CSPG4
3030,CSPG5
3031,CSPP1
3032,CSRNP1
3033,CSRNP2
3034,CSRNP3
3035,CSRP1
3036,CSRP2
3037,CSRP3
3038,CST11
3039,CST3
3040,CST5
3041,CST6
3042,CST7
3043,CST8
3044,CSTB
3045,CSTF1
3046,CSTF2
3047,CSTF2T
3048,CSTF3
3049,CSTL1
3050,CSTPP1
3051,CT55
3052,CTBP1
3053,CTBP2
3054,CTBS
3055,CTC1
3056,CTCF
3057,CTCFL
3058,CTDNEP1
3059,CTDP1
3060,CTDSP1
3061,CTDSP2
3062,CTDSPL
3063,CTDSPL2
3064,CTF1
3065,CTH
3066,CTHRC1
3067,CTIF
3068,CTLA4
3069,CTNNA1
3070,CTNNA2
3071,CTNNA3
3072,CTNNAL1
3073,CTNNB1
3074,CTNNBIP1
3075,CTNNBL1
3076,CTNND1
3077,CTNND2
3078,CTNS
3079,CTPS1
3080,CTPS2
3081,CTR9
3082,CTRC
3083,CTRL
3084,CTSA
3085,CTSB
3086,CTSC
3087,CTSD
3088,CTSE
3089,CTSF
3090,CTSG
3091,CTSH
3092,CTSK
3093,CTSO
3094,CTSS
3095,CTSW
3096,CTSZ
3097,CTTN
3098,CTTNBP2
3099,CTTNBP2NL
3100,CTU1
3101,CTU2
3102,CTXN1
3103,CTXN2
3104,CTXN3
3105,CTXND1
3106,CTXND2
3107,CUBN
3108,CUEDC1
3109,CUEDC2
3110,CUL1
3111,CUL2
3112,CUL3
3113,CUL4A
3114,CUL4B
3115,CUL5
3116,CUL7
3117,CUL9
3118,CUTA
3119,CUTC
3120,CUX1
3121,CUX2
3122,CUZD1
3123,CWC15
3124,CWC22
3125,CWC25
3126,CWC27
3127,CWF19L1
3128,CWF19L2
3129,CWH43
3130,CX3CL1
3131,CX3CR1
3132,CXADR
3133,CXCL10
3134,CXCL11
3135,CXCL12
3136,CXCL13
3137,CXCL14
3138,CXCL16
3139,CXCL17
3140,CXCL9
3141,CXCR1
3142,CXCR2
3143,CXCR3
3144,CXCR4
3145,CXCR5
3146,CXCR6
3147,CXXC1
3148,CXXC4
3149,CXXC5
3150,CYB561
3151,CYB561A3
3152,CYB561D1
3153,CYB561D2
3154,CYB5A
3155,CYB5B
3156,CYB5D1
3157,CYB5D2
3158,CYB5R1
3159,CYB5R2
3160,CYB5R3
3161,CYB5R4
3162,CYB5RL
3163,CYBA
3164,CYBB
3165,CYBC1
3166,CYBRD1
3167,CYC1
3168,CYCS
3169,CYFIP1
3170,CYFIP2
3171,CYGB
3172,CYLC1
3173,CYLC2
3174,CYLD
3175,CYP11A1
3176,CYP17A1
3177,CYP19A1
3178,CYP1A1
3179,CYP1A2
3180,CYP1B1
3181,CYP20A1
3182,CYP24A1
3183,CYP26A1
3184,CYP26B1
3185,CYP26C1
3186,CYP27A1
3187,CYP27B1
3188,CYP2E1
3189,CYP2R1
3190,CYP2S1
3191,CYP2U1
3192,CYP2W1
3193,CYP39A1
3194,CYP46A1
3195,CYP4B1
3196,CYP4X1
3197,CYP7A1
3198,CYP7B1
3199,CYP8B1
3200,CYREN
3201,CYRIA
3202,CYRIB
3203,CYS1
3204,CYSLTR1
3205,CYSLTR2
3206,CYSRT1
3207,CYSTM1
3208,CYTH1
3209,CYTH2
3210,CYTH3
3211,CYTH4
3212,CYTIP
3213,CYTL1
3214,CYYR1
3215,CZIB
3216,D2HGDH
3217,DAAM1
3218,DAAM2
3219,DAB1
3220,DAB2
3221,DAB2IP
3222,DACH1
3223,DACH2
3224,DACT1
3225,DACT2
3226,DACT3
3227,DAD1
3228,DAG1
3229,DAGLA
3230,DAGLB
3231,DALRD3
3232,DANCR
3233,DAND5
3234,DAO
3235,DAP
3236,DAP3
3237,DAPK1
3238,DAPK2
3239,DAPK3
3240,DAPL1
3241,DAPP1
