espresso_auroc,espresso_auprc,raw_auroc,raw_auprc,delta_auroc,delta_auprc
0.6134131736526947,0.29904097561043086,0.6323353293413174,0.2855798033751842,-0.018922155688622766,0.013461172235246677
0.6735329341317365,0.368324051242016,0.6847904191616767,0.3747029619333652,-0.011257485029940173,-0.0063789106913492155
0.6117365269461077,0.22143173937307659,0.62562874251497,0.20039710180597717,-0.013892215568862332,0.021034637567099418
0.7693413173652695,0.45004140240306767,0.7803592814371257,0.40604472818517956,-0.01101796407185629,0.04399667421788811
0.6023952095808383,0.21893580225566908,0.6318562874251497,0.2114103855292744,-0.0294610778443114,0.007525416726394674
0.6692215568862276,0.40052534448718863,0.6792814371257485,0.4065132683166207,-0.010059880239520869,-0.005987923829432085
0.6498203592814371,0.37053770240864575,0.6469461077844312,0.34731091787167023,0.0028742514970059307,0.02322678453697552
0.7468263473053893,0.29920793956257097,0.7540119760479042,0.288112784927205,-0.007185628742514827,0.011095154635365978
0.6694610778443114,0.29417969906975494,0.670179640718563,0.2760068917923543,-0.0007185628742515382,0.018172807277400616
0.7863473053892216,0.4291263007225906,0.7930538922155689,0.4567241840644106,-0.006706586826347283,-0.027597883341820006
0.8079041916167665,0.4016681498468171,0.8079041916167665,0.4237653504030098,0.0,-0.022097200556192687
0.6991616766467066,0.3629858085212044,0.7051497005988024,0.3773741383614937,-0.005988023952095856,-0.014388329840289316
0.7192814371257485,0.27380258807106156,0.7382035928143712,0.3000358320254197,-0.018922155688622655,-0.026233243954358165
0.6359281437125749,0.21713364335600066,0.6347305389221557,0.22415381650503882,0.0011976047904191933,-0.007020173149038161
0.7461077844311377,0.2954147469722919,0.7748502994011977,0.3214050036951369,-0.028742514970059974,-0.025990256722844995
0.6440718562874251,0.29692953906769853,0.6704191616766467,0.2937804713390231,-0.026347305389221587,0.0031490677286754587
0.7602395209580838,0.342703194543221,0.7858682634730539,0.34042994620392,-0.02562874251497016,0.002273248339301037
0.6936526946107785,0.3042085413325912,0.7149700598802398,0.2963614300169225,-0.021317365269461264,0.007847111315668676
0.6831137724550899,0.33228083033263706,0.6843113772455091,0.3073789810668923,-0.0011976047904191933,0.024901849265744735
0.6831137724550899,0.3218817812814716,0.7049101796407186,0.3084897874875029,-0.021796407185628697,0.013391993793968715
0.6821556886227546,0.29014603172365344,0.6821556886227546,0.24500752678701804,0.0,0.045138504936635404
0.7005988023952096,0.2605327786949726,0.7154491017964072,0.28809204404235167,-0.014850299401197642,-0.02755926534737907
0.7080239520958084,0.24653679271516982,0.7252694610778443,0.25779569370993677,-0.017245508982035918,-0.011258900994766952
0.6965269461077844,0.2908003088441501,0.704191616766467,0.35859092967242007,-0.007664670658682593,-0.06779062082826998
0.6179640718562874,0.2435155696584429,0.6455089820359281,0.309028055875168,-0.02754491017964067,-0.06551248621672512
0.7506586826347306,0.3729024939119307,0.7420359281437126,0.36065450870844196,0.008622754491018014,0.012247985203488743
0.7511377245508981,0.3615900937363363,0.7578443113772455,0.3601653828599572,-0.006706586826347394,0.0014247108763791316
0.6366467065868264,0.30882964388346396,0.6289820359281438,0.28873221731657345,0.007664670658682593,0.02009742656689051
0.6984431137724552,0.30795012632882296,0.7221556886227546,0.3197148949894022,-0.023712574850299428,-0.011764768660579239
0.7219161676646707,0.33380225595341045,0.7183233532934132,0.32617823684247416,0.003592814371257469,0.007624019110936298
0.6476646706586826,0.19762544297302856,0.6550898203592814,0.23570235140119147,-0.007425149700598821,-0.038076908428162914
0.724311377245509,0.39426009890061103,0.7398802395209582,0.4201063184466577,-0.01556886227544918,-0.025846219546046656
0.7365269461077845,0.3373879742636697,0.753053892215569,0.3538422587628367,-0.01652694610778449,-0.016454284499167027
0.6217964071856287,0.2080848869463746,0.6244311377245509,0.2222016840232987,-0.0026347305389222697,-0.01411679707692412
0.7152095808383234,0.2842858856539907,0.7168862275449103,0.31015228123994104,-0.0016766467065868484,-0.02586639558595033
0.6926946107784431,0.4201140598370974,0.6888622754491017,0.4153753057335279,0.003832335329341352,0.004738754103569498
0.6428742514970059,0.25889773353158496,0.6292215568862275,0.23067663919993375,0.013652694610778449,0.02822109433165121
