replicate,macro_auroc,macro_auprc
699,0.5136912671775268,0.4048755192337213
700,0.49671879587724893,0.37400789315387134
701,0.6223314989665641,0.5286110660470331
702,0.5477394494079258,0.44676398051822575
703,0.5527533626441495,0.4226218367408942
704,0.4548349919653796,0.36319678042549614
705,0.5941994162425168,0.4285990359562476
706,0.42832691865434935,0.36890642800497875
707,0.5294154931130791,0.42175057235629354
708,0.4477641869629424,0.37245542441082047
709,0.4912864233717057,0.3744535170363974
710,0.582426812454168,0.4663103430344821
711,0.5365424039569964,0.44727610578940186
712,0.47637816159784085,0.37832498118610275
713,0.495009667217736,0.4329405725757104
714,0.4911958756940798,0.4200628322915784
715,0.49430510115232795,0.3795456119909427
716,0.44468350483740565,0.362066880555061
717,0.46465238424288713,0.36543742773775445
718,0.4385482341191496,0.37877741562747913
719,0.5025514123503181,0.3948105766011652
720,0.4965052203337369,0.4179174277576553
721,0.4894320197705179,0.40461340051739414
722,0.583534483600262,0.512872441639874
723,0.5268885516421433,0.4530600088115307
724,0.5285558574263469,0.3905691683920473
725,0.47284328566800166,0.379654128291073
726,0.5167185915765935,0.4059806706292593
727,0.5116653052649545,0.413731232036888
728,0.45957592879055464,0.37381438070804174
729,0.5451179239654432,0.44666835986609055
730,0.5821390830046442,0.5168117017459947
731,0.46381122149373066,0.36035959250920513
732,0.46570668862265924,0.3692200589233265
733,0.5814474032482719,0.4736240384546444
734,0.508495689075375,0.40657057561174575
735,0.4986614510336528,0.38356247912468805
736,0.5219895168452218,0.4241454219775545
737,0.5232255719695161,0.42155076950849435
738,0.5539975852747319,0.40814407907357747
739,0.4926827686318582,0.4042603825502948
740,0.5406803058145775,0.4331362340141941
741,0.56239587446466,0.46532094198068247
742,0.470420569170778,0.35971679860465117
743,0.5669733481659225,0.48350693391712624
744,0.4698792447529083,0.36783578993467686
745,0.5464074543342836,0.445707907314506
746,0.4570686625575115,0.3509376340782955
747,0.5277417825937288,0.4355095970923771
748,0.4961542887589079,0.40055897838243726
749,0.4320704253286528,0.3715168916641561
750,0.4816789590574255,0.37896675281609643
751,0.5172374384024485,0.40257838146266023
752,0.49418163937354553,0.40790283499080304
753,0.441401518767456,0.3843354825352363
754,0.5021504406747057,0.38836118027250544
755,0.5270101150520045,0.42436217158558975
756,0.5067807929902818,0.4115044694500305
757,0.4916494954677798,0.38506792803750955
758,0.5374591624685594,0.44541704062425663
759,0.49215830805790717,0.41595698950052107
760,0.4951559546228357,0.38959507271164623
761,0.5004108115545219,0.4306165064453401
762,0.46715825381879506,0.39516648521973746
763,0.5101444134437786,0.4259253823109853
764,0.43413070703936896,0.3659812483900524
765,0.572205831463892,0.4661732080306477
766,0.5554353782563355,0.4503707273468228
767,0.44130455279490527,0.3594106249645144
768,0.5267875041764116,0.43816022480331074
769,0.5450356929516635,0.4256978416294209
770,0.5151857083917308,0.42005371899641875
771,0.5674848003928359,0.4595654138004195
772,0.5380431775875311,0.43597142909139447
773,0.47747911613389393,0.3832979842735338
774,0.5081053392258705,0.3777038563209895
775,0.43453668227306713,0.37488088242002804
776,0.47054223653893723,0.37549234280048027
777,0.5619565014977227,0.46049017728665875
778,0.5990922271013317,0.477732448434595
779,0.5419190593346959,0.44347306640055223
780,0.6141894715013241,0.4794990081532927
781,0.5340779278634273,0.42882987642060877
782,0.4749008057039297,0.38966494496076565
783,0.5336470975566365,0.4294620870119616
784,0.3727777557808046,0.3582343022257104
785,0.5323364410536562,0.4341009385988856
786,0.47289115168437756,0.3717200461115208
787,0.49312639484916465,0.4082610049076683
788,0.5600596964706971,0.4502149420601214
789,0.4680581620462175,0.3824607153731358
790,0.48289021786766523,0.39327621241956473
791,0.46435520362809035,0.36801744368864353
792,0.505501328496651,0.4017532887998947
793,0.5344275712593455,0.41273952026029503
794,0.5216826274293698,0.4311168512965132
795,0.48703929298232673,0.386026128253921
796,0.5243039449552563,0.4436076709511285
797,0.5018442337676802,0.4164599320148278
798,0.5387227891414744,0.4472605055099735
799,0.5400815195774267,0.4157632007885198
800,0.4781247604439218,0.37802052626600435
801,0.4909179002448715,0.44453872766735236
802,0.503442628760036,0.4187668512451179
803,0.5036539895398064,0.4089460546655624
804,0.43331327842165634,0.3520863230292461
805,0.5032577773462755,0.3976377846187128
806,0.4915174955487769,0.42617305635238056
807,0.5067893718098363,0.41973239657368033
808,0.5203000272641937,0.43079669685292926
809,0.5565538655853557,0.4910212015783266
810,0.5071795951014128,0.3880045214434154
811,0.500257527303969,0.38873961685630615
812,0.549861134313398,0.43444035835582573
813,0.5824338002597692,0.47899898867858537
814,0.47722615847511435,0.4065845071839407
815,0.485375738736706,0.3858430049944291
816,0.44584825360907043,0.39546048203977974
817,0.5541560267608547,0.47300497411280873
818,0.47644150836077837,0.4049029459007352
819,0.5088992732682175,0.3891774899496445
820,0.5217412825091159,0.4347671070228053
821,0.4813906058581134,0.3944595103651702
822,0.4792349311090958,0.3707606129711972
823,0.5421833800874479,0.4364606272242175
824,0.4732255629296642,0.40789808643423686
825,0.4814279494867534,0.3752814155708299
826,0.37952001188198153,0.3382941528289007
827,0.5313756991421542,0.4414005037977762
828,0.49447871151011813,0.39221705541024926
829,0.5427489132289918,0.41748796638609387
830,0.5322027958815881,0.4201603139679424
831,0.4311520803230626,0.3574795735671734
832,0.5408406456696215,0.42369051397428525
833,0.564026505569272,0.4723463884401665
834,0.471421366666522,0.4058643103006415
835,0.5419478286637074,0.4369109671795818
836,0.4382162591139788,0.385135196426651
837,0.4673299929272198,0.39626092716643224
838,0.5630019016232681,0.451914906089699
839,0.5143699883060474,0.42197538828873404
840,0.4780395779184619,0.40536744798591223
841,0.5177503686451649,0.4328809676849127
842,0.5331486401169829,0.4194228422811242
843,0.5299537439812665,0.43505956532207385
844,0.488081737076266,0.3815970297089073
845,0.4874460049639635,0.40472559396465363
846,0.4412298338981433,0.3667045641870285
847,0.40898793161677394,0.36696660622636446
848,0.53669661479238,0.41396537937196126
849,0.5037728138745095,0.4218794376626266
850,0.5139838329478741,0.4250147866900044
851,0.536527330003775,0.4105405766481171
852,0.44967765243721647,0.3716713663916583
853,0.456366053620063,0.3486557101090008
854,0.5173386621452943,0.4103583583520649
855,0.4923586763776373,0.3823208013240257
856,0.48310589517676883,0.37181900430131043
857,0.5126418171982823,0.43827157385221754
858,0.4784994442298986,0.42372691858544814
859,0.4850038618247773,0.36820848204421797
860,0.5015583213284099,0.4099493543578596
861,0.5148556995543715,0.40610448463776005
862,0.43150216215180304,0.36928174495026117
863,0.4731236431182138,0.38525266522687096
864,0.476609211175282,0.41113269307639533
865,0.3905149804811516,0.34964291780183854
866,0.43986687733137786,0.3979198100763796
867,0.496246517849007,0.4024295510306689
868,0.5135025783465894,0.43721672195501576
869,0.5286873194741554,0.44789428930297664
870,0.3485436165627446,0.3276235110209461
871,0.44752736995992093,0.38407302735596577
872,0.5041497847430441,0.43519270801494075
873,0.5060554262254062,0.42943719414401016
874,0.5697106560329079,0.4454572180686742
875,0.4958098297181157,0.38173830885138527
876,0.5340676766712517,0.4394795434206445
877,0.538175240785498,0.41507237814447184
878,0.5359385644425738,0.41072504193137255
879,0.49761027896260107,0.40719521038979345
880,0.4654706987660963,0.3939955702201932
881,0.5418261477357702,0.4491048549078974
882,0.39908989481951396,0.3528419375753913
883,0.4999484683236354,0.4414709726548678
884,0.4369672544016847,0.36879870721739444
885,0.4614556394574353,0.36768960047332844
886,0.5096203867827239,0.4277374450305287
887,0.445608683971113,0.3649417510942102
888,0.5388306074563592,0.41265908356411574
889,0.4443736729497254,0.36805706426859397
890,0.5604225832498051,0.42325626055788584
891,0.5356554227179436,0.4099379251099274
892,0.5040250935443886,0.3967597078044047
893,0.5089495122457451,0.43213108552256063
894,0.48406096910106267,0.4048910594660011
895,0.5114026568848237,0.4287877162538735
896,0.39607421826975786,0.34493907921195655
897,0.548509527280827,0.45533443612965013
898,0.521275942567289,0.4177198947325359
899,0.48864484301754596,0.37777900714446533
900,0.4603180644809028,0.39622732534913185
901,0.560866670499564,0.4607612425893899
902,0.4296085029932758,0.3839449743386791
903,0.5195676862534948,0.422482724900762
904,0.4996392511458917,0.42987519915499883
905,0.5632116081101213,0.41811309020069476
906,0.5512469933452226,0.4130975253143894
907,0.509018752992191,0.3804691794504072
908,0.4954465677851495,0.4133000071909616
909,0.4856287641943756,0.39391013324191554
910,0.46890272829965446,0.36707393088621393
911,0.5072250203577466,0.43647665400162966
912,0.4683966231452032,0.36917164811178343
913,0.45484444765057863,0.39457482263728477
914,0.5109490506709017,0.40976548942350643
915,0.5512429570513016,0.4394698049688427
916,0.5025985868180155,0.39069370385771557
917,0.5361649313766754,0.4358191422313873
918,0.5699624204312227,0.4270668933913224
919,0.5015415026837513,0.39895393823453384
920,0.5487396502734374,0.4229626804578618
921,0.5207886041456038,0.42431561300078696
922,0.5589415888154612,0.4381691850075985
923,0.5142121615298612,0.4282233882590224
924,0.518910018940298,0.4276312647049816
925,0.516132027219356,0.38374173044693344
926,0.4656945797408962,0.4080376391043511
927,0.5100851707736522,0.3950793679202247
928,0.5583434398878769,0.4781711597162722
929,0.5308028120810029,0.4061876458612936
930,0.48090295556153395,0.3947758252828705
931,0.4986845071761961,0.3969132842896161
932,0.47377435878521745,0.3820019444507726
933,0.4322105882340179,0.3917207280577021
934,0.5649970783198315,0.4366306560292304
935,0.46382631352665604,0.3937874561366211
936,0.48830444739023093,0.4181174561112745
937,0.5293000858424347,0.451366305764607
938,0.46004668812365934,0.3679539911938441
939,0.5236180235846123,0.413368639045945
940,0.4727449004386859,0.36181768029650835
941,0.4988946068966115,0.41561238662197636
942,0.5294204017527189,0.438560943514121
943,0.5307959146739217,0.4040823992941265
944,0.45857701158402786,0.3713878498402455
945,0.46842198445000816,0.40903499383597836
946,0.5030387552919293,0.4049097367503354
947,0.5212595533156008,0.4442744441080631
948,0.5242312781048999,0.4213704156617628
949,0.46980209413595647,0.3782953178478747
950,0.504114999392522,0.4026285420347736
951,0.5199634012551654,0.4247592597952269
952,0.4689406730784529,0.3673730167487856
953,0.5010565553029218,0.3990519811507496
954,0.5518420054441605,0.44966062934461215
955,0.4641767614694027,0.38079528088343123
956,0.41195817839027,0.3667902257200553
957,0.44098171256018737,0.3779611581836049
958,0.5392775241797962,0.43788414020083677
959,0.5460344203212981,0.4644316374799129
960,0.5293768070664162,0.4362948991017144
961,0.5516462836083618,0.46015777656313406
962,0.5677719648516091,0.46227176218113286
963,0.4277485398831039,0.36811224493499894
964,0.4326648543571363,0.36265040671596893
965,0.5041087076555252,0.40664271523926243
966,0.5337767697137477,0.46472624044327515
967,0.44698659697302356,0.39837139678599987
968,0.4981522045306292,0.3855664222340247
969,0.47797962110002706,0.40264554284408643
970,0.47206917602110554,0.3920777156478645
971,0.499399541390228,0.3937455335415079
972,0.5190096561891165,0.41501626999104896
973,0.5188128405312251,0.431210446455774
974,0.45684266173741617,0.37190619400066394
975,0.42350864589525633,0.34167387888671985
976,0.5096910241863049,0.4286713463141491
977,0.569418370497973,0.4909080261922869
978,0.44697779667709503,0.36035039704424815
979,0.5004650823060446,0.41998721668495553
980,0.4032369992464379,0.3339192073666214
981,0.5036451937638039,0.439942607394993
982,0.4936049194151433,0.4400439764787124
983,0.44157351551166285,0.3608219402697389
984,0.5087984065995259,0.4023999038886648
985,0.4894333034295029,0.39668122975329595
986,0.5954306214862095,0.49036610521555063
987,0.45199838584402563,0.42166739142023485
988,0.4852696018342944,0.387783014448141
989,0.5472955248755031,0.4355182532347555
990,0.518257716779267,0.4385236653188149
991,0.511397874803112,0.44716189474077594
992,0.4912591139787933,0.400218611189205
993,0.4377824320962477,0.3548365084601238
994,0.4194090006913679,0.3457927243802412
995,0.564225386833347,0.49983006426558907
996,0.4934140203403902,0.40777469706556807
997,0.4887510070395136,0.4000303597590736
998,0.5303750191644863,0.44782745981201266
999,0.6131993229512441,0.46260253031779336
